ObjID,type,ra,dec,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroRadErr_u,petroRadErr_g,petroRadErr_r,petroRadErr_i,petroRadErr_z,Column1,zErr,cx,cy,cz,distance
587732054311044171,3,120.40510876,29.58698299,23.3995990753174,23.2413997650146,22.2218418121338,21.2454051971436,20.8296928405762,0.654850780963898,0.20619510114193,0.140377357602119,0.0962831601500511,0.275625765323639,0.743374705314636,2.96914172172546,1.59178161621094,1.30050301551819,2.57899856567383,0.297594040632248,-1000,0.278045177459717,0.167745545506477,1.6709611415863,0.558780014514923,0.152305006980896,-0.44011744,0.75000879,0.49374431,10.0058899559437
587732054311044173,3,120.39547599,29.59670455,25.1247634887695,23.077184677124,22.0836734771729,21.7460842132568,21.0774250030518,0.878977358341217,0.161816194653511,0.112344682216644,0.130841538310051,0.298644155263901,4.58562803268433,2.96914172172546,2.96986865997314,1.2297590970993,11.3058042526245,-1000,-1000,-1000,0.22002637386322,-1000,0.0969220027327538,0.0247210003435612,-0.43994895,0.7500105,0.49389186,9.44938989856024
587732054311044176,3,120.43515732,29.56543969,22.5098495483398,21.6892642974854,21.546760559082,21.236572265625,21.1284828186035,0.336554557085037,0.059961698949337,0.0842400714755058,0.101319439709187,0.389339208602905,1.85807907581329,1.75515055656433,1.83160471916199,1.8393862247467,1.9471298456192,1.73719573020935,0.0618084631860256,0.300311774015427,0.420507401227951,1.83149790763855,0.0537459999322891,0.0128410002216697,-0.44060473,0.74993789,0.49341731,11.3719324029313
587732054311044182,3,120.43826887,29.56790851,21.8487243652344,20.2843532562256,19.1734600067139,18.776834487915,18.4308643341064,0.382033407688141,0.0354932248592377,0.0217739213258028,0.024411253631115,0.080585777759552,2.97094058990479,4.8333158493042,4.53881072998047,4.1724967956543,5.12667465209961,-1000,0.35826763510704,0.270345598459244,0.278301656246185,1.46988928318024,0.164921998977661,0.0357090011239052,-0.44063469,0.74989563,0.49345478,11.2450365309514
587732054311044187,3,120.3941096,29.60654836,25.9581699371338,22.9126949310303,23.3332958221436,22.6792163848877,23.2638416290283,0.642399489879608,0.17602413892746,0.400266885757446,0.364145517349243,0.889625310897827,2.97094058990479,2.96914172172546,2.96986865997314,1.00612044334412,0.695577323436737,-1000,-1000,-1000,0.014777697622776,0.625612258911133,0.105861000716686,0.0566660016775131,-0.43988812,0.74994779,0.49404124,8.86708443315674
587732054311044189,3,120.40550879,29.5977693,21.5887317657471,20.1416625976563,19.6783828735352,19.394998550415,19.379077911377,0.225791111588478,0.0269885398447514,0.0259860660880804,0.0321933217346668,0.149214684963226,2.97094058990479,2.55463743209839,2.69349193572998,2.5421085357666,2.53842496871948,-1000,0.129642277956009,0.121349640190601,0.166268080472946,0.662388145923615,0.0441769994795322,0.0181050002574921,-0.44007563,0.74992554,0.49390801,9.35840358646472
587732054311044318,3,120.23018063,29.64600951,24.1097812652588,23.4578666687012,22.4923114776611,22.1295204162598,21.6987628936768,1.07152140140533,0.249201774597168,0.188360407948494,0.200797230005264,0.568874478340149,0.703589856624603,2.96914172172546,1.64506483078003,1.52271807193756,0.736664712429047,0.309019654989243,-1000,0.381921291351318,0.57295686006546,0.558333873748779,0.319216012954712,0.0425259992480278,-0.43756924,0.75090912,0.49463993,11.37849449427
587732054311044325,3,120.30810921,29.58664098,24.9928550720215,23.6478004455566,22.0389308929443,21.6081867218018,20.9881935119629,0.886397540569305,0.2200837880373,0.0985396653413773,0.0976726338267326,0.239681601524353,4.58562803268433,0.93085902929306,1.66553795337677,1.515092253685,0.892146468162537,-1000,0.125193178653717,0.571910858154297,0.434605956077576,0.170726776123047,0.188053995370865,0.0763709992170334,-0.43884856,0.75075536,0.49373912,11.341166358797
587732054311044333,3,120.31487867,29.5869193,25.8220882415771,23.6640224456787,21.9356174468994,21.0953178405762,20.6052131652832,0.729407072067261,0.306658953428268,0.119163356721401,0.085490882396698,0.242296263575554,11.3099994659424,2.96914172172546,2.26766610145569,1.76396596431732,1.77245664596558,-1000,-1000,0.521886706352234,0.547294557094574,0.41801244020462,0.457592993974686,0.0229400005191565,-0.43893605,0.75070144,0.49374335,11.1654231584665
587732054311044334,3,120.31239175,29.5891376,25.861421585083,23.6170959472656,22.1178760528564,21.0030536651611,20.7718544006348,0.644016444683075,0.267713606357574,0.12800732254982,0.0729046761989594,0.253403723239899,2.97094058990479,2.96914172172546,1.30710697174072,1.12643134593964,1.74070918560028,-1000,-1000,0.16087581217289,0.130406156182289,1.07071459293365,0.540978014469147,0.0393760018050671,-0.43889382,0.75070399,0.49377701,11.1050359468199
